Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown
20200524,NV,7770,1865,607,2008,602,37,,,,2651,2008,3111,2651,394,180,51,61,60,1,,,,41,61,292,41
20200524,NY,361515,,,,,,,,,361515,,,,23391,7532,5585,5768,1526,,,,1742,1238,5768,16385,1238
20200524,OH,31911,16386,8093,,720,26,88,1126,2054,3418,2117,21335,8459,1969,1522,344,,16,,,25,16,45,31,1855,83
20200524,OK,6037,3921,564,,155,370,,,240,787,1111,3908,1018,311,240,26,,2,21,,,7,15,7,273,31
20200524,OR,3927,1842,86,,135,67,47,70,1023,657,1162,2103,662,148,100,6,,7,3,1,2,9,20,12,108,28
20200524,PA,67713,18069,8136,,914,,,,380,40214,,,,5124,3615,1010,,125,,,,234,140,268,4716,140
20200524,PR,3189,,,,,,,,,3189,,,,127,,,,,,,,,127,,,
20200524,RI,14065,3153,1078,3568,,,,248,331,5687,3568,4810,5687,608,454,27,54,,,,0,5,68,54,486,68
20200524,SC,10096,3685,3948,,87,,,,438,1935,778,6401,2829,435,215,162,,4,,,,4,49,7,341,89
20200524,SD,4563,1380,889,782,522,396,,,594,0,782,3781,0,50,,,,,,,,,50,,,
20200524,TN,20145,8040,4139,,387,,,,2002,5577,3578,10011,6556,336,195,112,,7,,,,13,9,20,300,16
20200524,TX,55348,4040,2266,5806,493,,,,96,42647,5806,6895,42647,1519,180,67,121,6,,,,2,1143,121,255,1143
20200524,UT,8392,3244,272,,202,300,314,,947,783,3221,4388,783,97,,,,,,,,,97,,,
20200524,VA,36244,11686,5409,,,,,,7894,11255,11371,12677,12196,1171,637,241,,,,,,135,158,93,840,238
20200524,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200524,VT,956,875,27,,11,1,,,12,30,26,828,102,54,50,,,2,,,,2,0,0,54,0
20200524,WA,19828,5678,940,5145,1071,182,305,244,260,6003,5145,8680,6003,1061,686,31,87,91,8,7,13,20,118,87,856,118
20200524,WI,15277,8043,3024,,577,173,,,1875,1585,5001,8605,1671,510,339,139,,13,8,,,2,9,45,457,8
20200524,WV,1771,1420,124,,,,,,227,0,,,,72,58,3,,,,,,,11,,,
20200524,WY,638,306,8,74,5,202,,,17,52,74,538,52,12,,,,,,,,,12,,,
20200520,AK,402,261,9,,46,31,14,14,12,15,38,344,20,10,,,,,,,,,10,,,10
20200520,AL,13052,5416,5248,,75,,,,529,1781,1091,9479,2481,522,267,226,,3,,,,7,19,12,447,63
20200520,AR,5003,2478,1883,,59,18,116,,205,244,324,4679,244,107,59,41,,,,2,,5,,3,104,0
20200520,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200520,AZ,14897,3226,481,2797,164,1774,,,313,6142,2797,5958,6142,747,306,23,118,9,124,,,11,156,118,473,156
20200520,CA,84057,13185,3418,31432,6119,113,547,517,3015,25711,31432,26914,25711,3374,1125,335,1235,496,14,27,23,38,81,1235,2058,81
20200520,CO,22797,8147,1395,8143,629,102,91,164,207,3914,8143,10735,3914,1299,832,91,244,51,8,4,10,7,50,244,1003,50
20200520,CT,39017,12455,4904,6847,563,,,,198,13944,6847,12455,13944,3529,2560,519,305,35,,,,15,81,305,2560,81
20200520,DC,7551,1158,3521,,97,20,16,,1747,992,1812,4218,1521,407,44,313,41,7,,,,2,0,41,366,0
20200520,DE,8194,2318,2207,2265,120,,,,425,859,2265,5070,859,310,188,76,22,1,,,,3,20,22,268,20
20200520,FL,47471,13292,9026,15924,,,,,1864,7365,15924,22484,9063,2096,1051,438,460,,,,,74,73,460,1479,157
20200520,GA,39801,10086,13574,4410,568,33,21,,858,10251,4410,20540,14851,1697,741,825,62,28,3,2,,7,29,62,1583,52
20200520,GU,165,,,,72,,71,,22,,,,,5,,,,,,,,,5,,,5
20200520,HI,643,154,5,,172,,89,166,5,52,,,,17,,,,,,,,,17,,,
20200520,IA,15824,9020,1899,,1582,,,,3323,,4114,9179,2532,395,304,19,,11,3,7,,,47,19,319,55
20200520,ID,2506,1362,34,,44,24,3,80,262,695,447,1269,789,77,73,1,,2,,,,,1,4,72,1
20200520,IL,100418,20251,17512,30555,3003,173,261,,3801,24862,30555,45001,24862,4525,1928,1394,828,215,9,3,,38,38,828,3587,110
20200520,IN,29274,13524,4186,,439,,,,5064,6088,3220,10392,15661,1716,1127,262,,6,,,,202,116,27,955,732
20200520,KS,8539,5108,890,,531,29,,,198,1783,3496,3397,1646,178,115,56,,1,1,,,1,4,14,154,10
20200520,KY,8167,4398,876,,347,5,5,309,,2227,793,4901,2473,376,260,63,,7,,,4,,42,7,309,60
20200520,LA,35316,,,,,,,,,35316,,,,2608,1092,1418,,21,2,2,,19,54,47,2142,419
20200520,MA,88970,22687,7740,15480,1601,,,,3825,37456,15480,35853,37456,6066,2462,309,370,103,,,,194,2620,370,3068,2620
20200520,MD,42323,8566,12919,10153,823,,,,2106,7756,10153,24414,7756,2123,896,876,171,77,,,,26,77,171,1875,77
20200520,ME,1819,1145,235,,28,3,,4,42,362,54,1212,553,73,,,,,,,,,73,,,
20200520,MI,53009,19083,16432,,1060,265,,4240,2650,9541,3180,32865,16962,5060,2580,2024,,50,25,,101,101,202,101,4098,860
20200520,MN,17670,5968,3909,,753,128,22,314,1787,4789,2821,9425,5424,777,493,41,,17,10,0,4,2,210,17,516,244
20200520,MO,11080,4653,3656,,,,,221,554,1994,775,7423,2880,616,344,234,,,,,12,18,18,12,517,86
20200520,MP,21,,,,,,,,,21,,,,2,,,,,,,,,2,,,
20200520,MS,11967,3647,6472,655,46,420,,,257,470,655,9551,1761,570,249,296,8,0,16,,,1,0,8,546,16
20200520,MT,478,429,2,,1,29,,,5,12,18,440,20,16,12,,,,4,,,,,,,
20200520,NC,20122,8074,4870,,415,153,50,,1521,5039,4539,9454,6129,702,394,238,,7,1,1,,26,35,29,557,116
20200520,ND,2095,,,,,,,,,2095,,,,49,,,,,,,,,49,,,
20200520,NE,11122,,,,,,,,,11122,,,,138,,,,,,,,,138,,,
20200520,NH,3868,1685,131,193,70,,,,206,1583,193,2092,1583,190,73,0,3,0,,,,3,111,3,76,111
20200520,NJ,150399,28389,13871,23703,3925,,,,8779,71732,23703,54964,71732,10747,5511,1906,1978,567,,,,350,691,1978,8334,691
20200520,NM,6317,784,169,1389,43,3679,,,,253,1389,4675,253,283,,,,,,,,,283,,,
20200520,NV,7166,1649,532,1445,498,34,,,,3008,1445,2713,3008,378,156,46,49,57,1,,,,69,49,260,69
20200520,NY,354370,,,,,,,,,354370,,,,23836,7373,5453,5607,1486,,,,1793,2124,5607,16105,2124
20200520,OH,29436,15052,7502,,603,21,81,1018,1903,3256,1887,19425,8124,1781,1398,304,,12,,,19,12,36,26,1693,62
20200520,OK,5532,3654,482,,144,341,,,217,694,1017,3735,780,299,230,24,,2,21,,,7,15,6,264,29
20200520,OR,3801,1842,86,,135,67,47,70,1023,531,1162,2103,536,144,100,6,,7,3,1,2,9,16,12,108,24
20200520,PA,64412,16731,7652,,835,,,,349,38845,,,,4767,3263,904,,118,,,,208,274,242,4251,274
20200520,PR,2866,,,,,,,,,2866,,,,125,,,,,,,,,125,,,
20200520,RI,13356,2994,1024,3388,,,,236,315,5399,3388,4569,5399,538,397,29,53,,,,0,4,55,53,430,55
20200520,SC,9175,3544,3709,,82,,,,412,1425,730,6089,2355,407,208,154,,3,,,,3,40,7,322,76
20200520,SD,4177,1247,868,729,488,310,,,535,0,729,3448,0,46,,,,,,,,,46,,,
20200520,TN,18532,7386,3866,,375,,,,1718,5187,2933,9111,6488,309,180,105,,7,,,,11,6,15,281,13
20200520,TX,51323,3967,2186,5702,491,,,,96,38881,5702,6740,38881,1419,180,67,120,6,,,,2,1044,120,255,1044
20200520,UT,7710,2989,254,,186,281,272,,840,759,2917,4034,759,90,,,,,,,,,90,,,
20200520,VA,32908,10764,5082,,,,,,6998,10064,10147,11771,10990,1074,584,226,,,,,,127,137,87,770,217
20200520,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200520,VT,944,860,27,,11,1,,,12,33,25,813,106,54,49,,,2,,,,3,0,0,53,1
20200520,WA,18971,5535,890,4719,1031,172,268,234,247,5875,4719,8377,5875,1037,667,30,85,89,8,7,13,19,119,85,833,119
20200520,WI,13413,7136,2684,,504,151,,,1497,1441,4193,7688,1532,481,316,136,,12,6,,,4,7,42,431,8
20200520,WV,1567,1276,113,,,,,,179,0,,,,69,58,3,,,,,,,8,,,
20200520,WY,596,289,7,73,4,194,,,17,53,73,511,53,11,,,,,,,,,11,,,
20200517,AK,396,257,9,,45,29,13,15,12,16,38,336,22,10,,,,,,,,,0,,,10
20200517,AL,11771,4975,4607,,70,,,,456,1662,981,8541,2268,488,246,215,,3,,,,6,18,11,418,59
20200517,AR,4759,2354,1781,,55,13,91,32,184,249,268,4510,249,98,49,33,,,,1,,5,,3,85,10
20200517,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200517,AZ,13937,3044,437,2541,150,1640,,,282,5843,2541,5553,5843,680,287,22,106,8,116,,,11,130,106,444,130
20200517,CA,78839,12452,3221,29208,5804,104,526,490,2824,24210,29208,25421,24210,3261,1039,311,1137,468,14,28,20,40,204,1137,1920,204
20200517,CO,21938,7928,1353,7711,603,96,87,168,206,3782,7711,10441,3782,1215,781,82,230,47,7,4,11,7,42,230,939,42
20200517,CT,37419,12051,4712,6558,550,,,,192,13254,6558,12051,13254,3408,2482,499,286,34,,,,15,78,286,2482,78
20200517,DC,7123,1122,3366,,96,19,16,,1637,867,1700,4054,1369,383,43,294,37,7,,,,2,0,37,346,0
20200517,DE,7670,2134,2086,2100,113,,,,409,828,2100,4742,828,290,177,68,21,1,,,,3,20,21,249,20
20200517,FL,45588,12771,8598,14905,,,,,1786,7528,14905,21514,9169,1973,986,419,431,,,,,68,69,431,1397,145
20200517,GA,37552,9364,12953,3995,533,34,16,,646,10011,3995,19313,14244,1609,685,780,58,27,3,2,,8,46,58,1481,70
20200517,GU,154,,,,61,,70,,23,,,,,5,,,,,,,,,5,,,5
20200517,HI,640,154,5,,172,,89,166,5,49,,,,17,,,,,,,,,17,,,
20200517,IA,14651,8223,1821,,1463,,,,3144,,3675,8368,2606,351,273,19,,10,2,7,,,39,17,281,52
20200517,ID,2419,1335,31,,41,23,2,68,242,674,411,1227,780,73,70,1,,2,,,,,0,4,69,0
20200517,IL,94191,19218,16616,27763,2830,159,219,,3643,23743,27763,42685,23743,4177,1785,1316,747,194,7,2,,31,31,747,3335,95
20200517,IN,27778,12527,3916,,416,,,,4611,6305,3000,9972,14805,1607,1046,250,,6,,,,184,118,25,896,684
20200517,KS,7886,4686,822,,449,25,,,184,1720,3146,3118,1622,172,105,53,,1,1,,,2,10,13,143,16
20200517,KY,7688,4253,850,,343,2,5,300,,1935,738,4705,2245,332,230,56,,5,,,4,,37,7,270,55
20200517,LA,34432,,,,,,,,,34432,,,,2425,951,1294,,18,0,1,,17,144,40,1869,516
20200517,MA,86010,21674,7396,14277,1548,,,,3612,37414,14277,34230,37414,5797,2324,295,353,92,,,,179,2550,353,2890,2550
20200517,MD,38804,8058,12052,8907,752,,,,1852,7183,8907,22714,7183,1876,779,777,154,67,,,,23,76,154,1646,76
20200517,ME,1687,980,140,,22,2,,3,37,503,44,973,670,70,,,,,,,,,70,,,
20200517,MI,51142,18411,15854,,1022,255,,4091,2557,9205,3068,32219,15854,4891,2445,1956,,48,24,,97,97,195,97,3912,880
20200517,MN,15668,5182,3287,,601,107,19,255,1516,4701,2311,7991,5366,722,461,38,,16,10,0,4,2,191,16,481,225
20200517,MO,10789,4531,3560,,,,,215,539,1942,755,7228,2805,594,249,196,,,,,11,29,106,11,498,83
20200517,MP,21,,,,,,,,,21,,,,2,,,,,,,,,2,,,
20200517,MS,11296,3492,6094,612,40,360,,,271,427,612,8951,1733,521,228,271,6,0,15,,,1,0,6,503,12
20200517,MT,468,427,2,,1,29,,,4,5,11,437,20,16,12,,,,4,,,,,,,
20200517,NC,18512,7352,4476,,351,140,40,,1289,4864,3888,8694,5930,659,370,217,,7,1,2,,26,36,29,518,112
20200517,ND,1900,,,,,,,,,1900,,,,43,,,,,,,,,43,,,
20200517,NE,10348,,,,,,,,,10348,,,,123,,,,,,,,,123,,,
20200517,NH,3596,1685,131,193,70,,,,206,1311,193,2092,1311,172,73,0,3,0,,,,3,93,3,76,93
20200517,NJ,146334,27639,13415,23004,3825,,,,8285,70166,23004,53164,70166,10356,5201,1807,1853,532,,,,331,632,1853,7871,632
20200517,NM,5938,756,168,1308,48,3432,,,,226,1308,4404,226,265,,,,,,,,,265,,,
20200517,NV,6857,,,,,,,,,6857,,,,350,,,,,,,,,350,,,
20200517,NY,350121,,,,,,,,,350121,,,,22619,5733,3561,3913,881,,,,599,7929,3913,6095,5426
20200517,OH,27923,14273,7125,,527,21,69,946,1792,3170,1723,18284,7916,1625,1307,269,,11,,,14,9,15,23,1568,34
20200517,OK,5310,3546,442,,135,334,,,211,642,844,3749,717,288,222,23,,2,21,,,7,13,7,254,27
20200517,OR,3623,1679,82,,118,57,33,63,879,712,1004,1895,724,137,95,5,,7,2,1,2,8,17,11,102,24
20200517,PA,62234,15850,7297,,781,,,,324,37982,,,,4418,1672,506,,53,,,,14,2173,,,
20200517,PR,2646,,,,,,,,,2646,,,,123,,,,,,,,,123,,,
20200517,RI,12674,1042,347,1176,,,,0,106,6979,1176,1495,6979,338,117,8,19,,,,0,2,192,19,127,192
20200517,SC,8816,3296,3450,,76,,,,383,1609,599,5695,2521,385,198,146,,3,,,,3,36,,,
20200517,SD,3987,1190,859,696,475,264,,,503,0,696,3291,0,44,,,,,,,,,44,,,
20200517,TN,17388,7045,3687,,364,,,,1497,4795,2498,8732,6158,298,176,97,,7,,,,10,8,14,273,11
20200517,TX,47784,3953,2181,5649,488,,,,96,35417,5649,6718,35417,1336,180,67,120,6,,,,2,961,120,255,961
20200517,UT,7238,2842,229,,177,233,245,,797,707,2752,3779,707,80,,,,,,,,,80,,,
20200517,VA,30388,9959,4787,,,,,,6397,9245,9131,11095,10162,1009,549,212,,,,,,118,130,81,714,214
20200517,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200517,VT,940,857,27,,11,1,,,12,32,25,810,105,54,49,,,2,,,,3,0,0,53,1
20200517,WA,18433,5425,861,4425,1006,161,251,232,242,5830,4425,8178,5830,1001,666,32,83,88,8,7,12,20,85,83,833,85
20200517,WI,12543,6677,2517,,458,147,,,1378,1366,3875,7195,1473,453,299,131,,9,5,,,3,6,34,411,8
20200517,WV,1490,1208,107,,,,,,174,1,,,,67,55,3,,,,,,,9,,,
20200517,WY,566,276,7,70,5,186,,,16,45,70,490,45,8,,,,,,,,,8,,,
20200513,AK,383,250,9,,45,24,13,14,12,16,37,324,22,10,,,,,,,,,0,,,10
20200513,AL,9889,4268,3841,,59,,,,371,1346,783,7247,1858,393,198,172,,2,,,,5,14,8,337,46
20200513,AR,4164,2142,1549,,49,11,63,22,153,175,224,4164,0,90,49,33,,,,0,,5,3,,,90
20200513,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200513,AZ,12176,2787,384,2164,132,1420,,,248,5041,2164,4971,5041,594,255,19,86,5,100,,,8,121,86,387,121
20200513,CA,71141,11210,2869,24511,5206,91,477,416,2636,23725,24511,22905,23725,2846,937,280,984,432,9,25,13,42,124,984,1738,124
20200513,CO,20475,7596,1294,6926,595,90,85,167,204,3517,6926,10031,3517,1062,672,74,172,45,7,4,9,5,69,172,816,69
20200513,CT,34855,11298,4395,6099,516,,,,182,12272,6099,11298,12272,3125,2257,464,272,33,,,,14,72,272,2257,72
20200513,DC,6584,1013,3071,,88,15,15,,1460,922,1472,3708,1404,350,34,271,38,5,,,,2,0,38,312,0
20200513,DE,6952,1873,1932,1866,106,,,,387,788,1866,4298,788,247,145,63,18,1,,,,3,17,18,212,17
20200513,FL,41236,11794,7910,13620,,,,,1664,6248,13620,19761,7855,1827,911,384,393,,,,,65,74,393,1279,155
20200513,GA,35427,8945,12405,3739,494,35,15,,609,9185,3739,18423,13265,1517,662,737,51,27,3,2,,8,27,51,1427,39
20200513,GU,151,,,,61,,70,,20,,,,,5,,,,,,,,,5,,,5
20200513,HI,638,158,5,,170,,76,158,11,60,,,,17,,,,,,,,,17,,,
20200513,IA,13285,7189,1663,,1323,,,,232,2878,3189,7460,2639,306,242,16,,10,1,7,,,29,16,250,39
20200513,ID,2324,1256,27,,40,23,2,74,221,677,378,1164,781,69,66,1,,2,,,,,0,4,65,0
20200513,IL,84698,17407,15034,23259,2529,138,164,,3390,22777,23259,38662,22777,3792,1611,1217,643,169,7,2,,36,36,643,3042,107
20200513,IN,25473,11844,3744,,382,,,,4304,5196,2725,9246,13475,1482,967,238,,7,,,,170,97,23,822,637
20200513,KS,7468,4333,781,,411,23,,,170,1750,2846,2949,1673,164,102,50,,,1,,,1,10,10,137,17
20200513,KY,7049,3911,786,,4,0,7,3,,2338,658,4424,1967,326,226,54,,5,,,2,,39,6,266,54
20200513,LA,32662,,,,,,,,,32662,,,,2315,951,1294,,18,0,1,,17,34,40,1869,406
20200513,MA,80497,20204,6922,12960,1448,,,,3300,35660,12960,31874,35660,5315,2094,271,329,90,,,,159,2370,329,2614,2370
20200513,MD,34812,7367,11140,7483,689,,,,1703,6430,7483,20899,6430,1694,704,691,133,58,,,,23,85,133,1476,85
20200513,ME,1515,980,140,,22,2,,3,37,331,44,973,498,66,,,,,,,,,66,,,
20200513,MI,48391,16936,15485,,967,241,,3871,2419,8710,2419,30486,15485,4734,2309,1932,,47,23,,94,94,235,94,3771,848
20200513,MN,12917,4295,2411,,469,94,15,188,1219,4226,1817,6279,4821,638,420,35,,12,10,0,4,2,155,14,436,188
20200513,MO,10142,4259,3346,,,,,202,507,1825,709,6795,2636,542,227,178,,,,,10,27,97,10,439,92
20200513,MP,19,,,,,,,,,19,,,,2,,,,,,,,,2,,,
20200513,MS,10090,2792,4931,548,,,,,112,17,548,7835,17,465,190,249,6,,,,,0,0,6,439,0
20200513,MT,462,423,2,,1,25,,,4,7,11,429,22,16,12,,,,4,,,,,,,
20200513,NC,15816,6266,4009,,292,119,31,,1023,4076,2939,7740,5137,597,332,200,,6,1,1,,24,33,24,473,99
20200513,ND,1647,,,,,,,,,1647,,,,40,,,,,,,,,40,,,
20200513,NE,9075,,,,,,,,,9075,,,,107,,,,,,,,,107,,,
20200513,NH,3299,1479,105,143,59,,,,149,1364,,,,150,54,0,4,0,,,,1,91,,,
20200513,NJ,141560,26169,12878,21705,3599,,,,7642,69567,21705,50288,69567,9702,5087,1768,1806,523,,,,323,195,1806,7701,195
20200513,NM,5364,726,158,1137,47,3076,,,,183,1137,4007,183,231,,,,,,,,,231,,,
20200513,NV,6394,,,,,,,,,6394,,,,331,,,,,,,,,331,,,
20200513,NY,340661,,,,,,,,,340661,,,,22013,5564,3481,3824,864,,,,584,7694,3824,5978,5320
20200513,OH,25721,13240,6564,,472,21,60,856,1575,2933,1473,16851,7397,1483,1195,242,,11,,,12,4,19,21,1432,30
20200513,OK,4852,3315,357,,117,320,,,199,544,727,3401,722,278,212,22,,2,21,,,7,14,6,244,26
20200513,OR,3268,1679,82,,118,57,33,63,879,505,1004,1895,517,130,95,5,,7,2,1,2,8,14,11,102,21
20200513,PA,58698,14386,6721,,715,,,,299,36577,,,,3943,1469,416,,43,,,,12,2003,,,
20200513,PR,2329,,,,,,,,,2329,,,,115,,,,,,,,,115,,,
20200513,RI,11835,3764,1254,4246,,,,0,386,2185,4246,5404,2185,462,269,20,44,,,,0,6,123,44,295,123
20200513,SC,8030,3172,3244,0,72,,,,288,1254,560,5398,2072,362,184,136,,3,,,,3,36,,,
20200513,SD,3732,1099,827,644,449,229,,,484,,644,3088,,39,,,,,,,,,39,,,
20200513,TN,16370,6611,3518,,348,,,,1215,4678,2063,8330,5977,273,168,87,,6,,,,8,4,11,255,7
20200513,TX,42403,3898,2125,5587,486,,,,94,30213,5587,6603,30213,1158,176,66,120,6,,,,2,788,120,250,788
20200513,UT,6620,2645,199,,158,185,213,,720,664,2506,3450,664,75,,,,,,,,,75,,,
20200513,VA,26746,8924,4337,,,,,,5463,8022,7711,10071,8964,927,501,201,,,,,,110,115,73,661,193
20200513,VI,69,,,,,,,,,69,,,,6,,,,,,,,,6,,,
20200513,VT,929,828,26,,10,1,,,14,50,22,785,122,53,49,,,2,,,,2,0,0,53,0
20200513,WA,17512,5244,820,4080,965,146,241,222,227,5567,4080,7865,5567,975,648,29,81,86,8,5,12,19,87,81,807,87
20200513,WI,10902,5869,2258,,396,128,,,1130,1121,3357,6400,1145,421,280,120,,8,5,,,2,6,31,382,8
20200513,WV,"1,404","1,148",105,,,,,,152,0,,,,59,2,1,,,,,,,56,,,
20200513,WY,523,255,7,67,5,164,,,16,44,67,447,44,7,,,,,,,,,7,,,
20200510,AK,379,238,9,,45,24,13,12,10,28,35,305,39,10,,,,,,,,,0,,,10
20200510,AL,9889,4333,3789,,61,,,,371,1334,759,7266,1864,393,194,178,,3,,,,5,9,9,341,42
20200510,AR,4012,1922,1322,,44,9,53,19,152,300,191,3747,74,82,45,30,,,,0,,4,3,,,82
20200510,AS,,,,,,,,,,,,,,,,,,,,,,,,,,
20200510,AZ,11119,2631,338,1889,123,1278,,,226,4634,1889,4596,4634,536,240,17,77,5,95,,,7,95,77,364,95
20200510,CA,66680,10740,2741,22525,4935,84,454,396,2485,22320,22525,21297,22320,2657,891,264,914,417,8,24,14,36,89,914,1654,89
20200510,CO,19703,7386,1241,6531,559,84,82,175,210,3432,6531,9737,3432,971,619,63,161,37,3,3,10,6,63,161,741,63
20200510,CT,33554,10867,4177,5713,486,,,,175,12051,5713,10867,12051,2967,2127,439,256,30,,,,14,89,256,2127,89
20200510,DC,6272,970,2919,,83,14,17,,1124,891,1370,3523,1379,323,35,252,29,5,,,,2,0,29,294,0
20200510,DE,6447,1701,1799,1650,97,,,,371,829,1650,3968,829,224,132,58,13,1,,,,3,17,13,194,17
20200510,FL,39514,11254,7436,12722,,,,,1603,6499,12722,18789,8003,1721,859,363,363,,,,,60,76,363,1205,153
20200510,GA,33836,8437,11763,3374,468,32,13,,556,9193,3374,17565,12897,1405,602,693,48,26,3,2,,9,22,48,1325,32
20200510,GU,151,,,,61,,70,,20,,,,,5,,,,,,,,,5,,,5
20200510,HI,632,158,5,,170,,76,158,11,41,,,,17,,,,,,,,,17,,,
20200510,IA,11957,6581,1559,,1223,,,,200,2394,2946,6835,2176,265,210,15,,7,1,5,,,26,16,215,33
20200510,ID,2230,1160,24,,38,21,3,68,206,708,336,1101,792,67,62,1,,2,,,,,2,4,61,2
20200510,IL,77741,16390,14369,20839,2408,126,123,,3142,20344,20839,36558,20344,3406,1450,1106,554,147,6,2,,27,27,554,2738,114
20200510,IN,24126,10398,3353,,337,,,,3739,6296,2533,8878,12714,1379,860,220,,6,,,,158,131,20,755,602
20200510,KS,6984,3975,723,,394,23,,,164,1705,2574,2768,1642,157,99,47,,9,1,,,1,0,10,132,15
20200510,KY,6440,3649,679,,0,3,0,4,,2105,603,4117,1720,304,211,50,,5,,,2,,36,5,247,52
20200510,LA,31600,,,,,,,,,31600,,,,2213,833,1184,,16,0,4,,16,157,36,1647,528
20200510,MA,77793,19059,6456,11902,1322,,,,3111,35862,11902,29948,35862,4979,1911,253,293,84,,,,154,2280,293,2402,2280
20200510,MD,32587,7018,10623,6686,664,,,,1187,6409,6686,19492,6409,1538,637,631,109,51,,,,22,88,109,1341,88
20200510,ME,1436,829,73,,20,2,,2,26,484,32,781,623,64,,,,,,,,,64,,,
20200510,MI,47138,16498,15084,,942,235,,3771,2356,8484,2356,29225,15555,4570,2229,1865,,45,22,,91,91,227,91,3595,864
20200510,MN,11271,3832,1916,,450,112,56,112,1127,3719,1577,5410,4282,578,387,34,,11,5,0,5,2,132,11,398,161
20200510,MO,9844,4036,3248,,,,,196,492,1870,689,6497,2657,482,197,159,,,,,9,24,91,9,390,81
20200510,MP,16,,,,,,,,,16,,,,2,,,,,,,,,2,,,
20200510,MS,9501,2588,4475,504,,,,,184,17,504,7247,17,430,152,203,5,,,,,1,0,5,356,0
20200510,MT,458,420,2,,1,24,,,2,9,8,428,22,16,12,,,,4,,,,,,,
20200510,NC,14764,5761,3808,,273,105,22,,906,3889,2446,7316,5002,547,312,177,,6,1,1,,20,30,20,440,87
20200510,ND,1491,,,,,,,,,1491,,,,35,,,,,,,,,35,,,
20200510,NE,8315,,,,,,,,,8315,,,,98,,,,,,,,,98,,,
20200510,NH,3071,1479,105,143,59,,,,149,1136,,,,133,54,0,4,0,,,,1,74,,,
20200510,NJ,138532,,,,,,,,,138532,,,,9255,4354,1578,1446,446,,,,438,993,1446,6816,993
20200510,NM,4863,696,150,1029,42,2773,,,,134,1029,3661,134,200,,,,,,,,,200,,,
20200510,NV,6098,,,,,,,,,6098,,,,306,,,,,,,,,306,,,
20200510,NY,335395,,,,,,,,,335395,,,,21478,5423,3409,3738,845,,,,575,7485,3738,5868,5222
20200510,OH,24081,12337,6144,,415,20,49,799,1448,2869,1303,15606,7172,1341,1017,218,,10,,,15,10,71,18,1220,103
20200510,OK,4589,3194,315,,104,311,,,185,480,637,3322,628,272,206,22,,2,21,,,7,12,5,239,27
20200510,OR,2742,1456,69,,100,45,27,58,700,773,797,1641,790,109,81,5,,6,2,1,1,6,25,7,88,32
20200510,PA,56611,13526,6411,,682,,,,284,35708,,,,3707,1357,388,,40,,,,11,1911,,,
20200510,PR,2198,,,,,,,,,2198,,,,111,,,,,,,,,111,,,
20200510,RI,11274,3764,1254,4246,,,,0,386,1624,4246,5404,1624,422,269,20,44,,,,0,6,83,44,295,83
20200510,SC,7653,2966,3034,0,67,,,,269,1317,450,5083,2120,331,161,122,,3,,,,3,42,,,
20200510,SD,3517,1058,761,611,427,198,,,462,,611,2906,,34,,,,,,,,,34,,,
20200510,TN,14985,6016,3087,,342,,,,1062,4478,1715,7843,5427,243,146,76,,6,,,,7,8,8,225,10
20200510,TX,38869,3864,2119,5429,483,,,,92,26882,5429,6558,26882,1088,176,66,117,6,,,,1,722,117,249,722
20200510,UT,6251,2496,172,,145,176,183,,658,667,2365,3219,667,67,,,,,,,,,67,,,
20200510,VA,24081,8075,4031,,,,,,4742,7233,6476,9329,8276,839,451,187,,,,,,92,109,55,599,185
20200510,VI,69,,,,,,,,,69,,,,4,,,,,,,,,4,,,
20200510,VT,927,808,20,,10,1,,,16,72,20,773,134,53,49,,,2,,,,2,0,0,51,2
20200510,WA,16891,5034,795,3718,946,128,229,217,213,5611,3718,7562,5611,931,622,28,75,79,7,5,10,19,86,75,770,86
20200510,WI,10219,5504,2111,,365,119,,,1059,1061,3070,6014,1135,400,266,117,,6,5,,,2,4,32,362,6
20200510,WV,1362,1101,99,,,,,,159,3,,,,50,2,1,,,,,,,47,,,
20200510,WY,504,247,8,66,5,149,,,15,39,66,424,39,7,,,,,,,,,7,,,
